TargetWords	Condition	ContextCode	N400	Subject	PlausibilityJudgement	Electrode	Cloze	FullText	ON	ZipfFrequency
air	BC	283	6.91	CP14	1.55	C3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	5.93	CP14	1.55	CPz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	4.57	CP14	1.55	P3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	2.73	CP27	1.55	C3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	5.67	CP14	1.55	CP3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	6.11	CP18	1.55	CPz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	7.11	CP18	1.55	P4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	4.52	CP08	1.55	C3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	9.81	CP18	1.55	CP4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	9.59	TP32	1.55	CPz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-6.62	TP19	1.55	Cz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	1.5	TP26	1.55	P3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	10.69	TP36	1.55	CP4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-8.44	TP26	1.55	Pz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-3.66	TP19	1.55	P4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	9.47	TP32	1.55	CP4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	9.44	TP32	1.55	CP3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-16.53	TP02	1.55	C4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	11.32	TP32	1.55	Cz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-12.71	TP02	1.55	CP4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-7.92	TP19	1.55	C4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	4.09	TP32	1.55	P4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-9.92	TP02	1.55	P4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	18.05	TP19	1.55	CP3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-12.03	TP02	1.55	CP3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	23.95	TP19	1.55	P3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	10.32	TP36	1.55	C3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-15.24	TP02	1.55	C3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	1.12	TP19	1.55	CPz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-8.69	TP02	1.55	P3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	12.27	TP36	1.55	P3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	11.65	TP36	1.55	P4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-11.02	TP02	1.55	Pz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	9.29	TP19	1.55	C3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-1.16	TP26	1.55	CP3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-3.67	TP26	1.55	P4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	8	TP32	1.55	P3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-4.67	TP26	1.55	Cz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-2.59	TP26	1.55	C3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	12.8	TP32	1.55	C3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	8.67	TP32	1.55	C4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	8.97	TP19	1.55	Pz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-2.24	TP26	1.55	CP4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	17.09	TP36	1.55	Cz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	3.15	TP32	1.55	Pz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-17.08	TP02	1.55	Cz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-6.44	TP26	1.55	CPz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-2.41	TP19	1.55	CP4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	14.43	TP36	1.55	CPz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-15.34	TP02	1.55	CPz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	-0.57	TP26	1.55	C4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	9.02	TP36	1.55	C4	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	12.68	TP36	1.55	Pz	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
air	BC	283	10.72	TP36	1.55	CP3	0.9310344827586208	Sam knew that rain was coming because he could smell it in the air	5	5.37
raise	BC	286	-1.2	CP20	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-4.26	CP23	1.03	C4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-13.71	CP17	1.03	C4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-2.46	CP13	1.03	CP3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-3.32	CP13	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	1.2	CP20	1.03	C3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-4.15	CP13	1.03	C4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	12.23	CP25	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-9.64	CP05	1.03	C4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	0.69	CP05	1.03	P3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-2.75	CP23	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	12.91	CP25	1.03	C4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-10.19	CP23	1.03	C3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-5.91	CP23	1.03	CP4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-5.69	CP05	1.03	Cz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-15.02	CP17	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-11.74	CP17	1.03	Cz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-3.18	CP13	1.03	CPz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-16.88	CP17	1.03	CP4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-8.89	CP23	1.03	CPz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	2.31	CP05	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-11.24	CP23	1.03	CP3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-3.72	CP05	1.03	CPz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-3.85	CP13	1.03	CP4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	6.81	CP25	1.03	P3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-8.35	CP23	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-2.96	CP13	1.03	P3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-4.19	CP20	1.03	CP3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	14.88	CP25	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-4.66	CP17	1.03	C3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-3.29	CP13	1.03	C3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-7.29	CP17	1.03	CP3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-8.15	CP17	1.03	P3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-5.47	CP13	1.03	Cz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	13.62	CP25	1.03	Cz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	7.01	CP20	1.03	C4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-4.75	CP20	1.03	P3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-0.14	CP20	1.03	CPz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-6.89	CP23	1.03	Cz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-6.69	CP05	1.03	C3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	4.63	CP25	1.03	CP3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-15.65	CP23	1.03	P3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	0.32	CP05	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-2.26	CP05	1.03	CP3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-17.7	CP17	1.03	CPz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	11.48	CP25	1.03	CP4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	12.84	CP25	1.03	CPz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	2.79	CP20	1.03	Cz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-6.93	CP05	1.03	CP4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-12.96	CP17	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-1.3	CP13	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	1.41	CP20	1.03	CP4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	2.99	CP25	1.03	C3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	3.19	CP20	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	3.65	TP33	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	7.52	TP27	1.03	CP4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-5.73	TP28	1.03	C4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-4.84	TP36	1.03	P3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-9.46	TP01	1.03	Cz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	7.63	TP27	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	1.08	TP33	1.03	C4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	7.89	TP33	1.03	CPz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-10.23	TP01	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	5.38	TP35	1.03	Cz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-2.15	TP36	1.03	CPz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	4.31	TP33	1.03	Cz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-4.37	TP28	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-1.63	TP28	1.03	P3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	4.01	TP35	1.03	CP4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	5.48	TP33	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	2.65	TP35	1.03	CPz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	1.73	TP33	1.03	C3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	7.69	TP27	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	2.02	TP36	1.03	C4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	7.59	TP27	1.03	CP3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-2.54	TP36	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-8	TP01	1.03	C3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	8.71	TP27	1.03	P3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-4.75	TP28	1.03	C3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-9.82	TP01	1.03	CP4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-2.06	TP36	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	5.58	TP35	1.03	C4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-0.12	TP36	1.03	CP4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	5.04	TP35	1.03	Pz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	2.76	TP35	1.03	C3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-2.14	TP36	1.03	C3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	1.93	TP35	1.03	P3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-10.55	TP01	1.03	C4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	4.05	TP35	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-0.63	TP36	1.03	Cz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-3.75	TP28	1.03	CP3	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-9.67	TP01	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-3.05	TP28	1.03	P4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-6.14	TP28	1.03	CP4	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	-10.04	TP01	1.03	CPz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	11.07	TP27	1.03	Cz	0.9333333333333332	His boss refused to give him a raise	0	4.75
raise	BC	286	6.67	TP33	1.03	P3	0.9333333333333332	His boss refused to give him a raise	0	4.75
