FullText	TargetWords	pos_start	Subject	Item	logfreq	concr	old20	dataset	cloze_p	n400	bline
While skiing, Randy broke his leg	leg	5	dataset 2_02	226	7.966586697638403	4.83	1	Wlotko & Federmeier (2012)	0.618236472945892	1.9600703200358092	-12.317179559773551
The police had never seen a man so drunk	drunk	8	dataset 2_02	188	8.270013062273787	3.48	1.7	Wlotko & Federmeier (2012)	0.18276220145379	3.0883363426230517	0.7286221867308552
Larry chose not to join the party	party	6	dataset 2_02	167	9.38353709043758	3.89	1.3	Wlotko & Federmeier (2012)	0.0297131147540984	11.927862525856458	3.2050354838975377
The journalist reported that many collapsed during the earthquake	earthquake	8	dataset 2_02	62	5.786897381366708	3.97	4.6	Wlotko & Federmeier (2012)	0.313099041533546	-10.907795450263388	-7.55820440568363
He drove the nail into the roof	roof	6	dataset 2_02	74	7.506042178518122	4.79	1.15	Wlotko & Federmeier (2012)	0	-0.6325099204770767	-14.955929881211835
Mrs. Stevens said that little Dennis was the loudest boy in the class	class	12	dataset 2_02	128	8.697178688412643	3.85	1.35	Wlotko & Federmeier (2012)	0.541916167664671	-4.293303660688725	-1.1538022794159013
Their picnic was ruined by the rain	rain	6	dataset 2_02	80	7.822044008185619	4.97	1	Wlotko & Federmeier (2012)	0.606185567010309	0.3665552775656761	-4.536690514851021
Ken built his new house on a quiet hill	hill	8	dataset 2_02	224	7.557994958530806	4.93	1	Wlotko & Federmeier (2012)	0.236180904522613	-16.680225315124755	-4.973907283804368
Although John felt some remorse he decided to return the watch	watch	10	dataset 2_02	250	9.731037115537436	4.61	1.55	Wlotko & Federmeier (2012)	0.0301455301455301	-4.60620513115858	0.4251702843932562
The teacher saw that some students were cheating and wrote down their names	names	12	dataset 2_02	147	7.918264686095274	3.5	1.6	Wlotko & Federmeier (2012)	0.942057942057942	6.114260028547092	7.854057105696615
Sandy always wished that she had had a dog	dog	8	dataset 2_02	30	9.193804403336085	4.85	1	Wlotko & Federmeier (2012)	0.243019648397104	6.0788374546828035	8.450122151607898
She cleaned the dirt from her slippers	slippers	6	dataset 2_02	95	5.575949103146316	4.86	1.65	Wlotko & Federmeier (2012)	0	-8.676936593931464	-9.549361320947105
There was a moth caught in the light	light	7	dataset 2_02	295	9.039077442538964	4.21	1.2	Wlotko & Federmeier (2012)	0.182194616977226	0.3951926101501644	-12.954855450191571
Nora couldn't take the message because she didn't have a pencil or a piece of paper	paper	15	dataset 2_02	264	8.570165076182343	4.93	1.25	Wlotko & Federmeier (2012)	1	-1.8447407698969056	-0.6577036444720076
The wealthy couple's three little girls enjoyed playing together in the snow	snow	11	dataset 2_02	144	7.377758908227872	4.85	1.35	Wlotko & Federmeier (2012)	0	-12.57314027911829	-4.546169404775901
She cleaned the sink with a sponge	sponge	6	dataset 2_02	228	5.8377304471659395	5	1.8	Wlotko & Federmeier (2012)	0.648296593186373	-6.268956189637278	2.3259752750089935
The young boy asked for another drink	drink	6	dataset 2_02	8	9.442879644930755	4.76	1.65	Wlotko & Federmeier (2012)	0.103529411764706	-8.732115875597309	2.055475543053826
No one at the reunion recognized Dan because he had grown a beard	beard	12	dataset 2_02	31	6.467698726104354	4.96	1.65	Wlotko & Federmeier (2012)	0.765531062124249	-5.867876238536209	-10.045123367100492
Marsha wasn't worried about dinner because she knew the guests could remain eating appetizers for at least another hour	hour	18	dataset 2_02	207	9.021356672308675	3.1	1.45	Wlotko & Federmeier (2012)	1	14.431358840866578	6.18004700550668
When the power went out the house became dark	dark	8	dataset 2_02	337	8.416267272826277	4.29	1	Wlotko & Federmeier (2012)	0.970103092783505	2.777246116100103	6.954608007599347
You could tell from the way he reacted that he did not like vomit	vomit	13	dataset 2_02	163	5.60947179518496	4.75	1.9	Wlotko & Federmeier (2012)	0	-15.400613020690171	-6.329144213928939
The white gull dove down and caught a fish	fish	8	dataset 2_02	253	8.356789669923213	5	1.5	Wlotko & Federmeier (2012)	0.853853853853854	-6.442791791313187	-1.8959146432120249
The approaching storm made the air very heavy	heavy	7	dataset 2_02	18	7.788626065625032	3.37	1.9	Wlotko & Federmeier (2012)	0	-7.322098258482142	-6.613561846224803
Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three children	children	17	dataset 2_02	166	9.097283649683886	4.89	2.85	Wlotko & Federmeier (2012)	0.646454265159301	-4.565292457344645	-4.373465845402521
She couldn't find anything she wanted to own	own	7	dataset 2_02	27	10.061345637151708	1.96	1.4	Wlotko & Federmeier (2012)	0	-4.9591891307363225	-7.520836003935592
At night the old woman locked the door	door	7	dataset 2_02	4	9.608847999516849	4.81	1.35	Wlotko & Federmeier (2012)	0.941941941941942	-5.302742248483249	-2.564620521524256
I just had a new sound system installed in my car	car	10	dataset 2_02	55	10.112004656988177	4.89	1	Wlotko & Federmeier (2012)	0.79559118236473	1.2566928894723706	11.510855732766526
The bad boy was sent to his room	room	7	dataset 2_02	368	10.017530268576788	4.79	1.1	Wlotko & Federmeier (2012)	0.781914893617021	3.3594475501036514	-1.7251772205992637
Father carved the turkey with a knife	knife	6	dataset 2_02	210	7.778211474512493	4.9	1.9	Wlotko & Federmeier (2012)	0.970970970970971	-4.292396277838091	-0.4051438232914413
After the hurricane, the area around the window was filled with broken glass	glass	12	dataset 2_02	3	8.038189179973203	4.82	1.75	Wlotko & Federmeier (2012)	0.941941941941942	-2.1149300554114463	-5.889624621609872
It is not legal for an employer to consider a person's attitude	attitude	11	dataset 2_02	15	7.193685818395112	1.97	2.55	Wlotko & Federmeier (2012)	0	-13.11354255808588	-9.311010172684654
In caring for hospitalized patients, a doctor often needs the help of a nurse	nurse	13	dataset 2_02	282	7.738488122494646	4.39	1.75	Wlotko & Federmeier (2012)	0.971	-3.8767976092515344	-8.782781679023422
All of her neighbors thought the old woman was a witch	witch	10	dataset 2_02	36	7.252053951852814	4.17	1.1	Wlotko & Federmeier (2012)	0.207035175879397	-6.612685629859119	-10.947436882851337
Richard was afraid to walk near the edge of the cliff because he was afraid he would fall	fall	17	dataset 2_02	266	8.706986763048892	4.04	1.1	Wlotko & Federmeier (2012)	0.912912912912913	-1.0167604399031374	6.116973665226303
Since they saw that the water was unsafe they decided to drink soda	soda	12	dataset 2_02	106	6.920671504248683	4.97	1.45	Wlotko & Federmeier (2012)	0.354401805869075	-9.442647085228105	-14.52106013371438
The newspaper review recommended the film, and the lead actor was praised for being very good	good	15	dataset 2_02	187	11.798991231903711	1.64	1.15	Wlotko & Federmeier (2012)	0.207035175879397	-15.372227214294428	-9.470153859085292
We followed the path up the hill, and there under the tree was a cat	cat	14	dataset 2_02	110	8.126813720726114	4.86	1	Wlotko & Federmeier (2012)	0.113095238095238	-21.609292606352906	-1.9779880329519657
He had just enough time to buy a cake from the store and change his clothes before the guests arrived	arrived	19	dataset 2_02	125	7.575584651557793	3.22	2.2	Wlotko & Federmeier (2012)	0.913086913086913	7.436233383564738	-3.0929848625319942
While the national anthem is played, everyone is expected to stand	stand	10	dataset 2_02	361	9.35331454092729	4.16	1.7	Wlotko & Federmeier (2012)	0.719148936170213	-2.4951659904334695	-2.8233083714665095
The rude waiter was not given a tip	tip	7	dataset 2_02	35	7.251344983372214	4.5	1	Wlotko & Federmeier (2012)	0.941941941941942	-0.4238374664548864	-2.4954914910906765
The cows moved from the sun into the shade	shade	8	dataset 2_02	113	5.720311776607412	3.38	1.25	Wlotko & Federmeier (2012)	0.884231536926148	-3.810019179133061	-9.780827273704809
Bill jumped in the lake and made a big splash	splash	9	dataset 2_02	66	5.375278407684165	4.19	1.85	Wlotko & Federmeier (2012)	0.970103092783505	-20.346329661357473	-0.4099113211717957
Pam did not have any clothes to wear	wear	7	dataset 2_02	120	8.626406276389554	3.61	1	Wlotko & Federmeier (2012)	0.828171828171828	-5.596691689606273	-11.244703431320463
Within minutes of arriving at the office, the detective spilled his thermos full of coffee	coffee	14	dataset 2_02	225	8.905444318789714	4.81	2	Wlotko & Federmeier (2012)	0.912912912912913	9.541816521433269	-1.084312616345845
There were brightly colored pictures on every wall	wall	7	dataset 2_02	180	8.190354403763262	4.86	1	Wlotko & Federmeier (2012)	0.878177966101695	2.920748732860016	7.561052626970671
She pulled her head out from under the faucet and reached for a towel	towel	13	dataset 2_02	70	6.583409222158765	4.86	1.6	Wlotko & Federmeier (2012)	0.730093071354705	-13.7124185512136	5.253044843298742
Peter painted the walls of the bird exhibit light blue to resemble the sky	sky	13	dataset 2_02	358	7.734558844354756	4.45	1.45	Wlotko & Federmeier (2012)	0.759297520661157	-6.683087645474867	-10.652105571943352
She bought several colorful postcards to send to her family	family	9	dataset 2_02	211	9.801897696774494	4.23	2	Wlotko & Federmeier (2012)	0.294294294294294	1.7482165089379471	7.063355082820681
When Drew arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent table	table	15	dataset 2_02	152	8.591929537530255	4.9	1.5	Wlotko & Federmeier (2012)	0.684630738522954	-22.50656502853833	-8.004736819361623
He knew that he could call Chris even if it was the middle of the night	night	15	dataset 2_02	269	10.695778464533518	4.52	1.25	Wlotko & Federmeier (2012)	0.912912912912913	0.8125576781966592	-10.363419512037812
The Italian chef was known for his fabulous smile	smile	8	dataset 2_02	289	7.99260665240021	4.5	1.65	Wlotko & Federmeier (2012)	0	-17.302333782442183	-15.110604600639135
The child was born with a rare disease	disease	7	dataset 2_02	155	7.197435354096591	3.45	2.4	Wlotko & Federmeier (2012)	0.712574850299401	1.71859636960877	-12.219753480913417
The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his scars	scars	21	dataset 2_02	165	5.41610040220442	4.74	1.1	Wlotko & Federmeier (2012)	0.76440329218107	17.03408324488494	1.203327279941393
He crept into the room without a sound	sound	7	dataset 2_02	215	8.897545598709327	3.7	1.6	Wlotko & Federmeier (2012)	0.708124373119358	-11.812370361233228	-13.442328827105449
When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare key	key	21	dataset 2_02	206	8.39638057119949	4.89	1.2	Wlotko & Federmeier (2012)	0.794794794794795	-7.972190336754706	-3.2366110676820625
Josie found she could not bend the elbow of her broken arm	arm	11	dataset 2_02	320	8.112827478751374	4.96	1	Wlotko & Federmeier (2012)	0.912	0.6452370666393495	1.839023119661249
Mike felt sorry, but it was not his fault	fault	8	dataset 2_02	134	8.577535420422398	2.41	1.7	Wlotko & Federmeier (2012)	0.942057942057942	-7.915175752846442	-7.9981340550527795
He bought her a pearl necklace for her birthday	birthday	8	dataset 2_02	112	8.508959386489133	3.2	3.4	Wlotko & Federmeier (2012)	0.856143856143856	-6.248695854014866	-9.7073173606184
He fell on the floor after tripping on the crack	crack	9	dataset 2_02	363	7.424165281042028	4.53	1.4	Wlotko & Federmeier (2012)	0.125799573560768	-18.582481049991703	-4.447828736511903
She was having a hard time because she didn't know the answer	answer	11	dataset 2_02	104	9.103534367658373	2.89	2.35	Wlotko & Federmeier (2012)	0.284860557768924	-3.1438292295972707	-0.9587544240851196
I was finally able to make an appointment for the test	test	10	dataset 2_02	138	8.36380888451688	3.93	1	Wlotko & Federmeier (2012)	0.0296827021494371	-18.92156379301896	-12.705907478683194
Joy was too frightened to look	look	5	dataset 2_02	57	11.506021688653432	2.96	1	Wlotko & Federmeier (2012)	0.0290872617853561	-3.8871778551795986	-7.137420092925927
The university wouldn't let him register until he paid the overdue fines on the borrowed books	books	15	dataset 2_02	12	8.148156439921625	4.9	1.3	Wlotko & Federmeier (2012)	0.765765765765766	2.283556966339463	-0.05510822678589124
The sewer backed up and caused a flood	flood	7	dataset 2_02	229	5.676753802268282	4.62	1.75	Wlotko & Federmeier (2012)	0.412412412412412	-7.442017788853531	-7.520294601659404
Gary could absolutely not believe his son stole a car	car	9	dataset 2_02	9	10.112004656988177	4.89	1	Wlotko & Federmeier (2012)	0.455578512396694	-12.087322262759306	-7.353889225034181
The tenants decided to take their landlord to court	court	8	dataset 2_02	230	8.544419177669829	4.31	1.8	Wlotko & Federmeier (2012)	0.794794794794795	-13.538144719066109	-12.998264850800172
The little girl refused to go to sleep until he told her a story	story	13	dataset 2_02	193	9.329100707697023	3.3	1.6	Wlotko & Federmeier (2012)	1	-11.45616054916638	-11.13081206671701
Most men cannot understand why women wear makeup	makeup	7	dataset 2_02	181	12.13977791649522	3.83	3.25	Wlotko & Federmeier (2012)	0.34375	-0.19182767099248077	-8.407054832736724
Helen reached up to dust the shelf	shelf	6	dataset 2_02	61	5.87493073085203	4.96	1.85	Wlotko & Federmeier (2012)	0.36552440290758	-1.876868603376232	-0.3305127299262866
Most of the trees died after last year's drought	drought	8	dataset 2_02	85	4.2626798770413155	3.74	1.8	Wlotko & Federmeier (2012)	0.364293085655315	2.9450684642902853	-9.411468327462254
Rushing out he forgot to take his camera	camera	7	dataset 2_02	71	7.97522083865341	5	1.95	Wlotko & Federmeier (2012)	0	-8.510837560016325	-7.472642966124762
There were a lot of old boxes stored in the attic	attic	10	dataset 2_02	271	5.993961427306569	4.53	1.85	Wlotko & Federmeier (2012)	0.353	-11.10377222872478	-7.780819263935166
They installed an extremely expensive alarm system to protect their home	home	10	dataset 2_02	50	10.58385339873134	4.11	1	Wlotko & Federmeier (2012)	0.383534136546185	-12.320973626380898	8.10061145902017
Ida wanted to sing folk songs at the picnic, so she brought her guitar	guitar	13	dataset 2_02	277	6.679599185844383	4.9	2.55	Wlotko & Federmeier (2012)	0.678034102306921	-9.974481249795987	-7.597105118216546
He positioned the violin under his chin	chin	6	dataset 2_02	240	6.473890696352274	4.89	1	Wlotko & Federmeier (2012)	0.765765765765766	7.104053899450496	-7.455069559382963
He finally bought some poison to kill the rats	rats	8	dataset 2_02	242	6.744059186311348	4.85	1	Wlotko & Federmeier (2012)	0.590180360721443	3.0104049931611434	-9.7688684213183965
You can't open the door with the wrong key	key	8	dataset 2_02	291	8.39638057119949	4.89	1.2	Wlotko & Federmeier (2012)	0.941941941941942	-18.624340508528775	-11.214060384125853
The young couple reluctantly ordered new furniture	furniture	6	dataset 2_02	339	6.646390514847729	4.89	3.55	Wlotko & Federmeier (2012)	0.356512141280353	-7.73190635231427	-6.714848551109219
In his haste, the young man had forgotten to sign the waiver	waiver	11	dataset 2_02	239	3.912023005428146	3.62	1.65	Wlotko & Federmeier (2012)	0.147590361445783	-7.29135267757602	-0.5864239082472019
I didn't like the show so I changed the channel	channel	9	dataset 2_02	369	7.1276936993473985	4.18	1.9	Wlotko & Federmeier (2012)	0.970103092783505	-8.936614767588132	-1.732844954784304
She was feeling quite cold so she put on her jacket	jacket	10	dataset 2_02	286	7.4413203897176174	4.86	1.75	Wlotko & Federmeier (2012)	0.441	-9.71880648049511	-1.449382028728613
